DATE,DEW,TMP,DIR,SPD,HUM,NO2,O3,PM25
2017-01-01 00:00:00,5.0,7.5,230.0,13.86,84.22530185772082,38.9,22.5,28.4
2017-01-01 01:00:00,5.0,7.0,235.0,10.260000000000002,87.09805658818217,63.0,18.1,32.5
2017-01-01 02:00:00,5.0,7.0,225.0,15.66,87.09805658818217,47.9,20.3,24.9
2017-01-01 03:00:00,5.0,7.0,220.0,13.86,87.09805658818217,51.0,18.3,19.8
2017-01-01 04:00:00,4.0,7.0,225.0,12.96,81.21727894075245,42.8,18.9,20.3
2017-01-01 05:00:00,5.0,7.0,225.0,13.86,87.09805658818217,40.6,21.3,19.0
2017-01-01 06:00:00,5.5,7.0,230.0,12.06,90.22514126346948,42.1,16.8,20.6
2017-01-01 07:00:00,6.0,7.5,230.0,12.06,90.27318997435334,35.1,23.2,19.6
2017-01-01 08:00:00,6.5,8.0,220.0,11.16,90.29877754458131,39.8,17.5,19.5
2017-01-01 09:00:00,7.0,8.5,220.0,8.46,90.34630526028941,43.1,15.3,20.0
2017-01-01 10:00:00,7.5,9.5,240.0,12.96,87.33622344478512,36.1,28.6,14.3
2017-01-01 11:00:00,7.5,10.0,245.0,13.86,84.50107659897556,34.3,35.5,5.5
2017-01-01 12:00:00,7.0,10.0,240.0,15.66,81.61891574974696,42.1,33.2,5.9
2017-01-01 13:00:00,7.0,10.0,240.0,14.76,81.61891574974696,49.1,30.2,8.3
2017-01-01 14:00:00,6.5,8.0,310.0,20.340000000000003,90.27602561581529,44.8,35.8,4.0
2017-01-01 15:00:00,4.5,6.0,185.0,20.52,90.15068137708732,37.8,45.6,2.7
2017-01-01 16:00:00,4.0,6.0,15.0,20.34,87.00090236095129,34.3,48.7,0.8
2017-01-01 17:00:00,3.5,5.0,30.0,16.56,90.07538585349042,25.7,52.9,1.2
2017-01-01 18:00:00,4.0,5.0,30.0,13.86,93.24809544805888,35.2,45.8,0.0
2017-01-01 19:00:00,4.0,5.0,30.0,14.76,93.24809544805888,31.2,48.9,1.8
2017-01-01 20:00:00,4.0,5.0,20.0,13.86,93.24809544805888,34.8,43.0,3.8
2017-01-01 21:00:00,4.0,5.0,10.0,13.86,93.24809544805888,40.6,36.7,3.4
2017-01-01 22:00:00,4.0,5.0,10.0,12.06,93.24809544805888,34.9,36.2,4.5
2017-01-01 23:00:00,3.5,5.0,10.0,10.260000000000002,90.07538585349042,38.6,31.7,4.2
2017-01-02 00:00:00,3.0,5.0,185.0,12.96,86.90267625892197,30.7,38.2,2.9
2017-01-02 01:00:00,3.0,5.0,10.0,12.06,86.90267625892197,27.4,38.8,3.6
2017-01-02 02:00:00,3.0,4.5,180.0,13.86,90.04889909912634,24.3,39.2,-0.3
2017-01-02 03:00:00,2.0,3.5,355.0,12.96,89.97244674174829,26.8,33.8,2.5
2017-01-02 04:00:00,2.0,3.0,350.0,8.46,93.14153052995037,33.9,28.9,3.4
2017-01-02 05:00:00,2.0,3.0,,4.5,93.14153052995037,42.5,19.0,4.3
2017-01-02 06:00:00,1.0,3.0,330.0,10.260000000000002,86.70294685196764,44.1,22.4,4.9
2017-01-02 07:00:00,1.0,3.0,355.0,9.360000000000001,86.70294685196764,49.9,19.9,3.1
2017-01-02 08:00:00,1.0,3.0,345.0,9.360000000000001,86.70294685196764,57.0,13.1,2.4
2017-01-02 09:00:00,1.0,3.0,340.0,12.06,86.70294685196764,58.0,17.6,4.8
2017-01-02 10:00:00,1.0,4.0,350.0,16.56,80.80291704368436,50.4,20.4,7.2
2017-01-02 11:00:00,1.0,4.5,350.0,15.66,78.0750491266975,47.5,25.0,2.5
2017-01-02 12:00:00,1.5,5.0,355.0,13.86,78.14483197437917,51.8,24.3,9.4
2017-01-02 13:00:00,1.0,5.5,335.0,11.16,72.82322408584346,55.8,22.7,5.6
2017-01-02 14:00:00,1.0,6.0,310.0,11.16,70.29926696197629,69.5,19.9,8.0
2017-01-02 15:00:00,1.0,5.0,335.0,9.360000000000001,75.34718120971063,82.7,9.4,10.2
2017-01-02 16:00:00,1.0,5.0,300.0,11.16,75.34718120971063,91.6,5.9,10.7
2017-01-02 17:00:00,1.0,4.0,295.0,10.260000000000002,80.80291704368436,92.5,2.6,16.7
2017-01-02 18:00:00,0.5,3.0,280.0,9.360000000000001,83.68241376741805,87.4,2.5,16.5
2017-01-02 19:00:00,0.0,3.0,290.0,11.16,80.66188068286847,102.4,2.0,15.6
2017-01-02 20:00:00,-1.0,3.0,290.0,12.96,74.99695876852215,85.5,1.8,14.6
2017-01-02 21:00:00,-1.0,2.5,285.0,11.16,77.75815642725658,88.9,1.9,16.0
2017-01-02 22:00:00,-1.0,2.0,270.0,10.260000000000002,80.519354085991,83.9,1.7,18.5
2017-01-02 23:00:00,0.0,1.0,230.0,10.260000000000002,93.03245577175895,85.4,1.5,16.4
2017-01-03 00:00:00,-0.5,1.0,245.0,11.16,89.76559915382973,72.8,1.5,22.7
2017-01-03 01:00:00,-1.0,1.0,230.0,10.260000000000002,86.4987425359005,67.7,3.0,16.9
2017-01-03 02:00:00,-1.0,0.5,240.0,11.16,89.73784769176524,59.5,1.4,19.9
2017-01-03 03:00:00,-1.0,0.0,230.0,12.96,92.97695284762996,57.1,1.4,15.6
2017-01-03 04:00:00,-1.0,0.0,240.0,13.86,92.97695284762996,54.6,1.4,12.0
2017-01-03 05:00:00,-1.0,0.5,240.0,13.86,89.73784769176524,57.2,2.1,12.8
2017-01-03 06:00:00,-1.0,1.0,245.0,17.46,86.4987425359005,66.0,1.9,11.5
2017-01-03 07:00:00,-1.0,1.0,240.0,18.36,86.4987425359005,72.6,1.5,10.4
2017-01-03 08:00:00,-1.0,1.0,245.0,18.54,86.4987425359005,85.1,2.1,7.9
2017-01-03 09:00:00,-0.5,2.5,240.0,13.86,80.59061738442973,97.1,3.9,9.7
2017-01-03 10:00:00,0.0,3.0,245.0,20.52,80.66188068286847,88.0,4.9,11.7
2017-01-03 11:00:00,0.5,4.0,250.0,21.42,77.98792755232054,90.0,7.1,10.6
2017-01-03 12:00:00,1.0,5.0,255.0,21.42,75.34718120971063,88.9,9.2,
2017-01-03 13:00:00,1.0,6.0,270.0,23.22,70.29926696197629,,11.2,
2017-01-03 14:00:00,1.5,6.0,270.0,22.32,72.90948800560659,74.0,16.7,
2017-01-03 15:00:00,1.0,6.0,280.0,26.82,70.29926696197629,58.1,26.1,
2017-01-03 16:00:00,1.0,6.0,270.0,25.92,70.29926696197629,64.2,18.1,
2017-01-03 17:00:00,1.5,6.0,255.0,21.42,72.90948800560659,80.6,6.5,
2017-01-03 18:00:00,2.0,5.0,245.0,22.32,80.94248273904773,77.7,3.3,
2017-01-03 19:00:00,2.0,5.0,255.0,18.36,80.94248273904773,79.2,3.5,
2017-01-03 20:00:00,2.0,5.0,255.0,21.42,80.94248273904773,76.3,5.1,
2017-01-03 21:00:00,2.0,5.5,270.0,24.12,78.23109589414231,62.2,15.3,
2017-01-03 22:00:00,1.5,5.5,260.0,23.22,75.43344512947377,59.0,16.9,
2017-01-03 23:00:00,1.0,5.0,250.0,22.32,75.34718120971063,57.8,14.5,
2017-01-04 00:00:00,1.0,4.5,255.0,25.92,78.0750491266975,46.5,23.4,
2017-01-04 01:00:00,1.0,4.0,260.0,22.32,80.80291704368436,37.3,27.5,
2017-01-04 02:00:00,1.5,5.0,250.0,18.54,78.14483197437917,36.1,26.3,
2017-01-04 03:00:00,2.0,5.0,255.0,18.36,80.94248273904773,35.3,25.2,
2017-01-04 04:00:00,2.0,5.5,260.0,17.46,78.23109589414231,44.3,18.8,
2017-01-04 05:00:00,2.5,5.5,260.0,17.46,81.01153989132717,60.2,12.8,
2017-01-04 06:00:00,3.0,6.5,265.0,19.439999999999998,78.38556959412361,77.7,12.2,
2017-01-04 07:00:00,4.0,7.0,285.0,20.52,81.21727894075245,78.8,8.9,
2017-01-04 08:00:00,4.0,7.0,290.0,21.42,81.21727894075245,71.2,11.6,
2017-01-04 09:00:00,5.0,7.5,290.0,18.36,84.22530185772082,80.2,9.4,
2017-01-04 10:00:00,5.0,8.0,290.0,18.54,81.35254712725947,71.7,13.5,
2017-01-04 11:00:00,5.0,7.0,185.0,17.64,87.09805658818217,62.6,16.9,
2017-01-04 12:00:00,3.5,7.0,325.0,11.16,78.45391054269653,86.6,11.4,
2017-01-04 13:00:00,2.0,7.5,350.0,13.86,68.17405041809653,69.0,22.4,
2017-01-04 14:00:00,0.5,7.0,335.0,13.86,63.3396726602801,66.6,20.9,
2017-01-04 15:00:00,0.0,7.0,345.0,11.16,61.05341479292628,90.4,9.7,
2017-01-04 16:00:00,0.0,6.0,340.0,9.36,65.40113444427135,109.0,4.3,
2017-01-04 17:00:00,-0.5,5.5,335.0,9.360000000000001,65.28774936345867,108.6,2.5,
2017-01-04 18:00:00,-1.0,5.0,305.0,10.260000000000002,65.174364282646,104.7,3.4,
2017-01-04 19:00:00,-1.0,5.0,300.0,12.96,65.174364282646,97.0,3.2,
2017-01-04 20:00:00,-1.0,4.0,300.0,15.66,69.89350717511381,92.6,3.8,
2017-01-04 21:00:00,-1.0,4.0,300.0,10.260000000000002,69.89350717511381,83.2,5.7,
2017-01-04 22:00:00,-1.0,3.0,300.0,12.96,74.99695876852215,82.5,5.4,
2017-01-04 23:00:00,-1.0,3.0,300.0,11.16,74.99695876852215,76.1,6.9,
2017-01-05 00:00:00,-1.5,3.0,300.0,11.16,72.34236374004408,68.0,7.9,
2017-01-05 01:00:00,-2.0,2.0,300.0,6.48,74.81922222564012,59.2,12.9,
2017-01-05 02:00:00,-2.0,2.0,300.0,6.48,74.81922222564012,52.1,12.8,
2017-01-05 03:00:00,-2.0,2.0,300.0,6.48,74.81922222564012,60.2,6.0,
2017-01-05 04:00:00,-1.5,1.5,,4.5,80.44733573385146,72.1,2.3,
2017-01-05 05:00:00,-2.0,1.5,320.0,8.46,77.59726980367603,83.2,2.0,
2017-01-05 06:00:00,-2.0,1.0,,4.5,80.37531738171192,105.3,1.8,
2017-01-05 07:00:00,-1.5,1.0,290.0,5.4,83.43702995880622,119.8,1.7,
2017-01-05 08:00:00,-2.0,1.0,,5.4,80.37531738171192,135.2,1.9,
2017-01-05 09:00:00,-1.0,1.5,280.0,7.5600000000000005,83.50904831094576,129.89999,2.7,
2017-01-05 10:00:00,-1.0,2.5,290.0,7.5600000000000005,77.75815642725658,118.1,4.0,
2017-01-05 11:00:00,0.0,3.5,280.0,7.5600000000000005,77.9174093719126,112.8,5.0,
2017-01-05 12:00:00,0.0,5.0,280.0,5.58,70.0973330341911,102.1,5.3,26.1
2017-01-05 13:00:00,1.0,6.0,,4.5,70.29926696197629,104.7,4.1,25.4
2017-01-05 14:00:00,1.0,6.0,250.0,5.58,70.29926696197629,111.2,4.0,24.3
2017-01-05 15:00:00,1.0,6.0,,4.5,70.29926696197629,123.8,2.3,25.7
2017-01-05 16:00:00,1.0,4.5,,2.7,78.0750491266975,153.7,2.0,30.3
2017-01-05 17:00:00,1.0,4.5,,2.7,78.0750491266975,152.2,2.1,34.1
2017-01-05 18:00:00,1.5,3.5,,0.9,86.75315490275692,118.6,2.3,28.2
2017-01-05 19:00:00,1.0,3.5,130.0,6.48,83.752931947826,128.0,2.5,35.4
2017-01-05 20:00:00,1.0,2.5,100.0,2.7,89.89512927888376,156.39999,2.3,49.0
2017-01-05 21:00:00,1.0,2.5,,2.7,89.89512927888376,153.8,2.5,
2017-01-05 22:00:00,1.0,2.0,30.0,2.7,93.08731170579986,146.39999,2.5,59.3
2017-01-05 23:00:00,1.0,1.5,,0.9,96.54365585289993,135.10001,2.5,50.8
2017-01-06 00:00:00,0.0,1.0,,1.8,93.03245577175895,121.0,2.3,54.7
2017-01-06 01:00:00,0.5,1.0,70.0,3.6,96.51622788587947,113.9,3.7,54.8
2017-01-06 02:00:00,0.0,0.5,50.0,4.5,96.51622788587947,116.5,2.6,57.1
2017-01-06 03:00:00,0.0,0.0,15.0,5.4,100.0,106.5,2.5,56.9
2017-01-06 04:00:00,-1.0,0.0,40.0,4.5,92.97695284762996,91.9,2.5,51.1
2017-01-06 05:00:00,-1.0,0.0,190.0,4.5,92.97695284762996,89.1,2.0,42.7
2017-01-06 06:00:00,-1.0,0.0,30.0,4.5,92.97695284762996,102.0,2.0,45.1
2017-01-06 07:00:00,0.0,0.5,,5.4,96.51622788587947,103.0,1.1,33.7
2017-01-06 08:00:00,2.5,3.5,190.0,7.38,93.45133812946099,100.2,1.3,20.7
2017-01-06 09:00:00,2.5,5.0,180.0,11.16,83.92257949898485,99.9,1.7,18.3
2017-01-06 10:00:00,3.0,5.0,180.0,11.16,86.90267625892197,100.1,2.9,16.3
2017-01-06 11:00:00,3.0,6.0,170.0,11.16,81.08059704360662,93.5,5.3,17.4
2017-01-06 12:00:00,3.0,6.5,190.0,12.06,78.38556959412361,91.5,5.8,20.2
2017-01-06 13:00:00,2.5,7.0,230.0,11.16,73.094935782288,99.9,9.0,21.2
2017-01-06 14:00:00,2.0,7.5,215.0,12.96,68.17405041809653,101.0,8.4,22.6
2017-01-06 15:00:00,2.0,7.0,220.0,12.06,70.49932941993539,107.1,5.3,18.6
2017-01-06 16:00:00,3.0,6.0,220.0,11.16,81.08059704360662,105.6,2.5,20.7
2017-01-06 17:00:00,3.5,6.0,220.0,12.06,84.04074970227896,105.1,4.5,20.1
2017-01-06 18:00:00,4.0,6.0,225.0,13.86,87.00090236095129,95.5,8.9,16.2
2017-01-06 19:00:00,4.0,6.0,235.0,12.96,87.00090236095129,89.1,9.7,18.0
2017-01-06 20:00:00,4.5,6.0,235.0,15.66,90.15068137708732,62.6,14.9,13.2
2017-01-06 21:00:00,5.0,6.0,235.0,16.56,93.30046039322336,59.4,14.5,9.8
2017-01-06 22:00:00,5.0,6.0,240.0,19.439999999999998,93.30046039322336,51.6,15.3,10.6
2017-01-06 23:00:00,5.5,7.0,240.0,18.36,90.22514126346948,41.7,23.2,7.0
2017-01-07 00:00:00,6.0,7.0,240.0,20.52,93.3522259387568,29.4,32.2,3.1
2017-01-07 01:00:00,6.0,7.0,240.0,14.76,93.3522259387568,26.9,34.0,2.2
2017-01-07 02:00:00,7.0,7.5,240.0,15.66,96.70170053960638,25.4,32.3,0.9
2017-01-07 03:00:00,7.0,8.0,250.0,16.56,93.40340107921274,28.6,28.1,1.7
2017-01-07 04:00:00,8.0,8.0,250.0,15.66,100.0,30.4,23.8,4.1
2017-01-07 05:00:00,8.0,8.0,250.0,15.66,100.0,41.2,16.1,4.2
2017-01-07 06:00:00,8.0,8.0,255.0,13.86,100.0,55.8,7.0,7.4
2017-01-07 07:00:00,8.0,9.0,250.0,11.16,93.45399464344838,69.2,1.1,12.3
2017-01-07 08:00:00,8.0,9.0,250.0,12.06,93.45399464344838,76.4,1.4,16.1
2017-01-07 09:00:00,8.0,9.0,275.0,6.48,93.45399464344838,79.0,1.6,17.6
2017-01-07 10:00:00,9.0,10.0,270.0,10.260000000000002,93.50401529821623,82.3,2.5,19.7
2017-01-07 11:00:00,9.0,10.0,295.0,11.16,93.50401529821623,80.8,2.8,20.9
2017-01-07 12:00:00,9.0,10.0,300.0,7.380000000000001,93.50401529821623,79.9,2.1,19.1
2017-01-07 13:00:00,9.0,10.5,300.0,7.380000000000001,90.4901338249495,78.1,5.2,13.2
2017-01-07 14:00:00,9.0,10.5,300.0,9.360000000000001,90.4901338249495,77.5,6.1,12.1
2017-01-07 15:00:00,9.0,10.5,330.0,5.58,90.4901338249495,93.8,2.0,15.1
2017-01-07 16:00:00,9.0,10.0,,3.6,93.50401529821623,78.2,1.1,15.8
2017-01-07 17:00:00,9.0,10.0,290.0,4.5,93.50401529821623,102.8,1.1,23.5
2017-01-07 18:00:00,9.0,9.5,270.0,3.6,96.75200764910812,96.9,1.0,22.8
2017-01-07 19:00:00,9.0,9.0,150.0,1.8,100.0,80.1,1.2,19.9
2017-01-07 20:00:00,9.0,9.0,,5.4,100.0,75.6,1.1,18.6
2017-01-07 21:00:00,8.5,9.0,220.0,5.4,96.72699732172418,85.9,0.9,22.9
2017-01-07 22:00:00,8.5,9.0,240.0,5.4,96.72699732172418,95.0,1.1,37.5
2017-01-07 23:00:00,9.0,9.0,255.0,5.4,100.0,86.5,1.0,29.3
2017-01-08 00:00:00,8.5,9.0,255.0,5.4,96.72699732172418,73.3,0.8,21.9
2017-01-08 01:00:00,8.5,9.0,270.0,6.48,96.72699732172418,70.0,2.3,21.4
2017-01-08 02:00:00,8.0,9.0,280.0,4.5,93.45399464344838,74.5,1.0,25.7
2017-01-08 03:00:00,8.0,9.5,295.0,4.5,90.41861604582627,64.8,1.2,23.9
2017-01-08 04:00:00,8.0,9.0,285.0,4.5,93.45399464344838,61.1,1.9,21.4
2017-01-08 05:00:00,8.0,9.0,270.0,0.9,93.45399464344838,60.4,1.1,21.4
2017-01-08 06:00:00,8.0,9.0,205.0,4.5,93.45399464344838,69.6,1.1,23.6
2017-01-08 07:00:00,8.0,9.0,240.0,6.48,93.45399464344838,68.5,0.6,21.7
2017-01-08 08:00:00,8.0,9.0,220.0,5.58,93.45399464344838,70.6,1.0,20.8
2017-01-08 09:00:00,8.0,9.0,230.0,3.6,93.45399464344838,73.6,1.1,22.7
2017-01-08 10:00:00,8.5,10.0,240.0,8.280000000000001,90.4436263732102,84.6,3.1,24.6
2017-01-08 11:00:00,8.0,10.0,250.0,7.5600000000000005,87.38323744820416,87.2,6.2,19.7
2017-01-08 12:00:00,8.0,10.5,260.0,5.58,84.56664481761757,85.5,4.9,21.0
2017-01-08 13:00:00,8.0,10.5,260.0,9.36,84.56664481761757,88.9,6.3,15.4
2017-01-08 14:00:00,8.0,11.0,245.0,7.5600000000000005,81.750052187031,90.4,6.6,17.8
2017-01-08 15:00:00,8.5,10.0,260.0,8.46,90.4436263732102,90.0,3.9,14.9
2017-01-08 16:00:00,9.0,10.0,250.0,4.5,93.50401529821623,101.6,2.0,19.7
2017-01-08 17:00:00,9.0,10.0,155.0,7.380000000000001,93.50401529821623,78.6,2.5,15.6
2017-01-08 18:00:00,9.0,10.0,180.0,10.260000000000002,93.50401529821623,86.5,4.9,14.2
2017-01-08 19:00:00,8.5,10.0,175.0,10.260000000000002,90.4436263732102,102.0,3.3,12.8
2017-01-08 20:00:00,8.0,9.5,150.0,12.96,90.41861604582627,85.2,4.2,16.2
2017-01-08 21:00:00,8.0,9.0,180.0,6.48,93.45399464344838,67.2,3.7,15.7
2017-01-08 22:00:00,8.0,9.0,160.0,7.380000000000001,93.45399464344838,60.3,1.8,19.3
2017-01-08 23:00:00,8.0,9.0,205.0,10.260000000000002,93.45399464344838,65.4,2.0,25.0
2017-01-09 00:00:00,8.0,9.0,225.0,10.260000000000002,93.45399464344838,44.9,7.7,19.4
2017-01-09 01:00:00,8.0,9.0,220.0,10.260000000000002,93.45399464344838,37.3,12.7,16.0
2017-01-09 02:00:00,8.0,9.0,235.0,12.96,93.45399464344838,22.5,20.9,10.8
2017-01-09 03:00:00,8.0,9.0,240.0,12.96,93.45399464344838,20.9,23.5,13.9
2017-01-09 04:00:00,8.0,9.0,245.0,12.96,93.45399464344838,21.3,25.3,13.0
2017-01-09 05:00:00,8.0,9.0,240.0,14.76,93.45399464344838,29.3,24.7,11.0
2017-01-09 06:00:00,8.0,9.0,225.0,10.260000000000002,93.45399464344838,78.4,5.7,14.8
2017-01-09 07:00:00,7.5,9.0,240.0,15.66,90.37160204240723,76.3,11.3,10.1
2017-01-09 08:00:00,8.0,10.0,235.0,13.86,87.38323744820416,75.5,9.0,7.3
2017-01-09 09:00:00,8.0,10.0,230.0,15.66,87.38323744820416,77.9,13.4,8.3
2017-01-09 10:00:00,7.5,10.0,240.0,25.020000000000003,84.50107659897556,62.6,19.3,9.1
2017-01-09 11:00:00,7.0,11.0,240.0,25.020000000000003,76.35732912671828,51.2,31.4,6.4
2017-01-09 12:00:00,7.0,10.0,240.0,25.92,81.61891574974696,53.5,28.5,8.0
2017-01-09 13:00:00,7.5,10.0,225.0,17.46,84.50107659897556,61.5,16.9,9.8
2017-01-09 14:00:00,8.0,10.0,220.0,22.32,87.38323744820416,83.4,14.9,7.7
2017-01-09 15:00:00,8.0,10.0,225.0,21.42,87.38323744820416,76.7,18.9,10.1
2017-01-09 16:00:00,8.0,10.0,235.0,23.22,87.38323744820416,64.5,22.5,5.9
2017-01-09 17:00:00,8.5,10.0,235.0,20.34,90.4436263732102,62.0,25.9,4.9
2017-01-09 18:00:00,6.5,9.0,290.0,25.92,84.38781472961239,64.1,27.9,6.7
2017-01-09 19:00:00,5.5,8.0,285.0,21.42,84.27335056860468,71.3,18.1,5.2
2017-01-09 20:00:00,3.5,7.0,280.0,25.020000000000003,78.45391054269653,65.6,18.8,5.8
2017-01-09 21:00:00,3.0,6.5,260.0,20.34,78.38556959412361,71.7,11.5,4.0
2017-01-09 22:00:00,3.0,6.0,240.0,18.54,81.08059704360662,62.3,14.6,6.8
2017-01-09 23:00:00,3.0,5.5,250.0,21.42,83.99163665126429,42.4,21.3,4.8
2017-01-10 00:00:00,3.0,5.0,245.0,22.32,86.90267625892197,41.6,19.9,4.8
2017-01-10 01:00:00,3.0,5.0,245.0,21.42,86.90267625892197,35.9,24.3,1.5
2017-01-10 02:00:00,3.0,5.0,250.0,21.42,86.90267625892197,33.8,24.1,6.0
2017-01-10 03:00:00,3.0,5.5,250.0,21.42,83.99163665126429,29.5,26.5,4.7
2017-01-10 04:00:00,3.0,5.5,250.0,21.42,83.99163665126429,32.1,26.8,0.7
2017-01-10 05:00:00,3.0,6.0,250.0,22.32,81.08059704360662,48.3,20.3,1.8
2017-01-10 06:00:00,3.0,6.0,245.0,19.439999999999998,81.08059704360662,55.9,13.4,6.4
2017-01-10 07:00:00,3.0,6.0,250.0,22.32,81.08059704360662,84.8,5.0,7.8
2017-01-10 08:00:00,4.0,7.0,240.0,17.46,81.21727894075245,87.4,3.0,9.4
2017-01-10 09:00:00,4.0,7.0,250.0,17.46,81.21727894075245,102.0,2.2,9.0
2017-01-10 10:00:00,4.0,8.0,265.0,20.52,75.85970079465399,90.3,5.0,9.8
2017-01-10 11:00:00,4.5,8.5,280.0,23.22,75.94345291463594,76.8,11.6,9.7
2017-01-10 12:00:00,5.0,9.0,285.0,21.42,76.02720503461788,80.1,13.5,9.9
2017-01-10 13:00:00,5.0,9.0,285.0,20.52,76.02720503461788,67.5,13.2,13.5
2017-01-10 14:00:00,5.0,9.0,285.0,22.32,76.02720503461788,74.0,12.6,5.0
2017-01-10 15:00:00,5.0,9.0,275.0,15.66,76.02720503461788,86.3,10.8,12.3
2017-01-10 16:00:00,4.0,9.0,250.0,15.66,70.89392071717191,100.0,4.2,11.8
2017-01-10 17:00:00,4.0,8.5,240.0,16.56,73.37681075591294,106.7,1.7,14.9
2017-01-10 18:00:00,4.5,9.0,240.0,15.66,73.4605628758949,93.1,1.5,11.5
2017-01-10 19:00:00,5.0,8.5,240.0,13.86,78.68987608093867,74.8,2.5,16.1
2017-01-10 20:00:00,5.5,8.0,245.0,16.56,84.27335056860468,74.6,3.3,16.1
2017-01-10 21:00:00,6.0,8.0,235.0,11.16,87.19415400994988,60.2,6.1,12.5
2017-01-10 22:00:00,7.0,8.5,245.0,15.66,90.34630526028941,58.4,7.1,10.5
2017-01-10 23:00:00,7.0,9.0,245.0,17.46,87.28920944136608,46.2,12.6,8.0
2017-01-11 00:00:00,7.0,9.0,245.0,16.56,87.28920944136608,37.1,17.9,10.3
2017-01-11 01:00:00,7.0,9.0,245.0,15.66,87.28920944136608,25.0,26.2,7.8
2017-01-11 02:00:00,7.0,9.0,240.0,18.36,87.28920944136608,22.3,27.3,4.0
2017-01-11 03:00:00,7.0,8.5,245.0,19.439999999999998,90.34630526028941,19.2,29.7,9.5
2017-01-11 04:00:00,6.5,9.0,250.0,21.42,84.38781472961239,21.3,28.9,9.6
2017-01-11 05:00:00,7.5,9.0,250.0,28.800000000000004,90.37160204240723,29.9,25.9,5.6
2017-01-11 06:00:00,8.0,10.0,250.0,24.12,87.38323744820416,58.1,9.8,9.3
2017-01-11 07:00:00,8.5,10.5,255.0,28.62,87.62703374262361,72.5,5.3,8.0
2017-01-11 08:00:00,8.0,11.0,250.0,23.22,81.750052187031,89.4,4.5,10.1
2017-01-11 09:00:00,7.0,11.0,270.0,25.020000000000003,76.51565929710262,85.0,10.3,7.1
2017-01-11 10:00:00,6.0,11.5,285.0,25.020000000000003,69.30414411525042,76.9,19.0,12.1
2017-01-11 11:00:00,3.5,11.0,290.0,37.980000000000004,59.90531068586793,47.1,36.6,10.4
2017-01-11 12:00:00,2.0,11.0,295.0,34.38,53.831404997309406,54.1,37.0,11.8
2017-01-11 13:00:00,1.5,10.5,295.0,32.4,53.69728897232321,52.0,44.4,9.9
2017-01-11 14:00:00,1.0,10.0,295.0,32.4,53.563172947337,47.5,44.5,8.9
2017-01-11 15:00:00,1.0,10.0,285.0,33.480000000000004,53.563172947337,58.8,41.2,10.4
2017-01-11 16:00:00,0.0,9.0,290.0,29.700000000000003,53.29304310970341,70.5,36.0,6.7
2017-01-11 17:00:00,-0.5,9.0,280.0,32.400000000000006,51.421645336439724,73.6,34.9,7.7
2017-01-11 18:00:00,-1.0,8.0,270.0,29.700000000000003,53.021005417931356,61.5,32.3,9.8
2017-01-11 19:00:00,0.0,7.5,260.0,25.020000000000003,59.03969034225931,66.0,20.9,6.7
2017-01-11 20:00:00,0.0,7.0,255.0,27.72,61.05341479292628,58.5,26.1,7.3
2017-01-11 21:00:00,0.0,7.0,260.0,29.700000000000003,61.05341479292628,54.0,29.0,7.9
2017-01-11 22:00:00,0.0,7.0,255.0,27.720000000000002,61.05341479292628,52.4,29.9,7.0
2017-01-11 23:00:00,0.5,7.0,250.0,27.720000000000002,63.3396726602801,42.1,33.4,4.3
2017-01-12 00:00:00,1.0,6.0,255.0,26.82,70.29926696197629,32.5,36.3,7.9
2017-01-12 01:00:00,1.5,6.5,250.0,27.720000000000002,70.57281978843541,25.6,40.7,5.9
2017-01-12 02:00:00,2.0,7.0,255.0,23.22,70.49932941993539,21.2,43.4,1.7
2017-01-12 03:00:00,1.0,7.0,250.0,24.12,65.62593052763393,17.2,48.5,2.7
2017-01-12 04:00:00,1.0,7.0,250.0,19.439999999999998,65.62593052763393,24.5,43.4,2.1
2017-01-12 05:00:00,2.0,7.0,250.0,19.439999999999998,70.49932941993539,37.1,37.2,6.2
2017-01-12 06:00:00,2.0,7.0,245.0,18.36,70.49932941993539,72.0,20.8,6.9
2017-01-12 07:00:00,3.0,7.0,250.0,18.36,75.69054214464062,65.4,18.9,5.3
2017-01-12 08:00:00,3.0,7.0,235.0,18.54,75.69054214464062,69.4,14.8,7.4
2017-01-12 09:00:00,3.0,7.5,235.0,16.56,73.19404140151492,73.8,16.5,8.9
2017-01-12 10:00:00,4.0,8.0,225.0,13.86,75.85970079465399,68.1,18.7,6.6
2017-01-12 11:00:00,4.0,8.0,215.0,12.96,75.85970079465399,76.8,12.1,8.1
2017-01-12 12:00:00,5.0,7.0,215.0,9.360000000000001,87.09805658818217,90.1,10.4,
2017-01-12 13:00:00,5.0,7.0,245.0,11.16,87.09805658818217,91.1,11.5,10.5
2017-01-12 14:00:00,5.0,6.5,,2.7,90.19925849070276,110.9,4.0,12.1
2017-01-12 15:00:00,4.0,6.0,220.0,11.16,87.00090236095129,103.5,5.2,10.9
2017-01-12 16:00:00,2.5,4.5,255.0,9.36,87.06880233918923,104.2,9.5,9.8
2017-01-12 17:00:00,1.0,1.5,350.0,16.56,96.54365585289993,90.3,8.3,6.0
2017-01-12 18:00:00,1.0,1.5,325.0,16.56,96.54365585289993,95.9,10.5,5.7
2017-01-12 19:00:00,1.0,2.5,320.0,22.32,89.89512927888376,75.0,25.3,3.3
